Record,Longitude,Latitude,Station,Depth,Date,GMT,SST,SSS,Chla,Phaeophytin ,NH4,PO4,NO3+NO2,NO2,NO3,Si
6918,-81.7148,24.4767,WS,0,3/15/16,16:10,25.728,36.326,0.999,0.128,0.246,0.016,0.324,0.026,0.298,1.317
6919,-81.8293,24.3968,22.5,0,3/15/16,18:03,27.238,36.261,0.186,0.062,0.273,0.024,0.057,0.012,0.045,0
6920,-81.8287,24.4553,22,0,3/15/16,18:28,27.216,36.345,0.209,0.024,0.105,0.059,0.148,0.026,0.122,0
6921,-81.8286,24.4875,23,0,3/15/16,18:40,26.799,36.03,0.722,0.084,0.137,0.048,0.271,0.037,0.234,1.052
6922,-81.8283,24.5379,24,0,3/15/16,19:01,25.794,36.809,0.716,0.136,0.305,0.043,0.773,0.09,0.683,1.665
6969,-80.1204,25.6441,1,0,5/9/16,15:35,26.12,35.73,0.678,0.085,0.53,0.04,0.68,0.05,0.63,0.4
6970,-80.1053,25.641,2,0,5/9/16,15:49,26.032,36.223,0.486,0.033,0.33,0.06,0.29,0.02,0.27,0.6
6971,-80.0819,25.6444,3,0,5/9/16,16:14,26.291,36.359,0.409,0.056,0.34,0.02,0.02,0,0.02,0
6972,-80.2269,25.3361,EK_IN,0,5/9/16,18:46,26.282,36.763,0.251,0.046,0.52,0.03,0.17,0,0.17,0
6973,-80.1943,25.3143,EK_MID,0,5/9/16,19:01,26.138,36.444,0.294,0.049,0.31,0.02,0.14,0,0.14,0
6974,-80.1629,25.2943,EK_OFF,0,5/9/16,19:15,26.137,36.39,0.173,0.035,0.23,0.04,0.26,0,0.26,0
6975,-80.381,25.1067,4,0,5/9/16,21:16,26.343,36.854,0.21,0.031,0.37,0.03,0.1,0,0.1,0
6976,-80.3545,25.0935,5,0,5/9/16,21:31,26.246,36.626,0.199,0.017,0.51,0.06,0.08,0,0.08,0
6977,-80.3341,25.0797,5.5,0,5/9/16,21:47,26.078,36.62,0.285,0.03,0.27,0.03,0.35,0.01,0.34,0
6978,-80.3145,25.0649,6,0,5/9/16,21:58,25.947,36.406,0.311,0.037,0.39,0.08,0.07,0,0.07,0
6979,-80.2872,25.0486,6.5,0,5/9/16,22:13,26.32,36.411,0.126,0.016,0.25,0.02,0.02,0,0.02,0
6980,-80.3765,25.0047,MR,0,5/9/16,22:59,25.979,36.449,0.185,0.019,0.17,0.02,0.04,0,0.04,0
6981,-80.529,24.8987,UK_OFF,0,5/10/16,0:51,26.138,36.411,0.134,0.007,0.14,0.02,0.03,0,0.03,0
6982,-80.5465,24.9198,UK_MID,0,5/10/16,1:02,26.287,36.61,0.224,0.027,0.23,0.02,0.02,0,0.02,0
6983,-80.5828,24.934,UK_IN,0,5/10/16,1:13,26.148,36.914,0.177,0.038,0.37,0.03,0.02,0,0.02,0
6984,-80.7558,24.8177,7,0,5/10/16,2:38,25.979,36.449,0.388,0.092,0.27,0.03,0.13,0.02,0.11,0.5
6985,-80.7418,24.7927,8,0,5/10/16,3:04,25.959,36.876,0.322,0.054,0.21,0.01,0.01,0,0.01,0.2
6986,-80.7232,24.763,9,0,5/10/16,3:19,26.011,36.454,0.144,0.012,0.25,0.02,0,0,0,0
6987,-80.6903,24.717,9.5,0,5/10/16,4:06,26.162,36.451,0.112,0.026,0.54,0.01,0.05,0,0.05,0
6988,-80.8321,24.7132,12,0,5/10/16,5:12,26.031,36.465,0.163,0.009,0.6,0.01,0.16,0,0.16,0
6989,-80.8465,24.7524,11,0,5/10/16,5:40,26.1,36.768,0.282,0.028,0.3,0,0.03,0,0.03,0.8
6990,-80.8598,24.7873,10,0,5/10/16,5:55,25.722,37.331,0.357,0.11,0.49,0.01,0.08,0,0.08,2.2
6991,-81.0296,24.7017,13,0,5/10/16,7:19,25.711,36.895,0.383,0.123,0.49,0.01,0.02,0,0.02,8.8
6992,-81.0235,24.6757,14,0,5/10/16,7:31,25.778,37.024,0.382,0.079,0.49,0.01,0,0,0,6.5
6993,-81.0168,24.6442,15,0,5/10/16,7:46,26.17,36.452,0.194,0.028,0.57,0.01,0.01,0,0.01,0
6994,-80.9917,24.5923,15.5,0,5/10/16,8:16,25.832,36.405,0.156,0.031,0.23,0.02,0.05,0,0.05,0
6995,-81.1836,24.5983,18,0,5/10/16,9:35,26.1,36.464,0.275,0.044,0.21,0,0.06,0.01,0.05,0.3
6996,-81.1937,24.6364,17,0,5/10/16,10:02,25.678,36.67,0.56,0.105,0.21,0,0.04,0,0.04,8.4
6997,-81.1836,24.672,16,0,5/10/16,10:25,26.1,36.464,0.351,0.2,0.34,0,0.79,0.06,0.73,4.6
6998,-81.4194,24.6093,19,0,5/10/16,12:00,25.49,36.742,0.421,0.238,0.35,0.01,0.14,0.03,0.1,2.8
6999,-81.4305,24.5507,20,0,5/10/16,12:18,25.75,36.586,0.516,0.075,0.34,0,0.05,0,0.05,3.7
7000,-81.4153,24.5387,21,0,5/10/16,13:10,26.206,36.478,0.211,0.021,0.32,0.02,0.01,0,0.01,0
7001,-81.3617,24.451,21.5,0,5/10/16,13:59,26.476,36.358,0.24,0.058,0.24,0.01,0,0,0,0
7002,-81.7191,24.4773,WS,0,5/10/16,16:06,26.287,36.493,0.262,0.031,0.39,0.03,0.2,0.01,0.19,0
7003,-81.8329,24.3968,22.5,0,5/10/16,17:31,26.234,36.38,0.315,0.059,0.22,0.02,0.14,0.01,0.13,0
7004,-81.8286,24.455,22,0,5/10/16,17:57,26.216,36.454,0.3,0.033,0.37,0.02,0.21,0.01,0.2,0
7005,-81.8282,24.4868,23,0,5/10/16,18:11,26.399,36.635,0.415,0.021,0.15,0.01,0.1,0.01,0.09,0.3
7006,-81.8283,24.5368,24,0,5/10/16,18:30,26.339,37.019,0.518,0.019,0.26,0.01,0.08,0.01,0.07,3.1
7052,-80.1246,25.6448,1,0,7/25/16,16:06,29.929,36.337,0.342,0.113,0.552,0.086,0.236,0,0.236,0.571
7053,-80.1047,25.6416,2,0,7/25/16,16:17,29.51,36.28,0.387,0.127,0.628,0.096,0.162,0,0.162,0
7054,-80.0834,25.6463,3,0,7/25/16,16:40,29.162,36.227,0.481,0.151,0.583,0.096,0.234,0.008,0.226,0
7055,-80.2242,25.3353,EK_IN,0,7/25/16,19:16,30.518,36.547,0.43,0.035,0.434,0.01,0.113,0.004,0.109,0
7056,-80.1945,25.3136,EK_MID,0,7/25/16,19:34,29.591,36.277,0.601,0.116,0.442,0.012,0.059,0,0.059,0
7057,-80.1613,25.2939,EK_OFF,0,7/25/16,19:48,29.271,36.225,0.518,0.123,0.544,0.014,0.224,0,0.224,0
7058,-80.3801,25.1081,4,0,7/25/16,22:03,30.774,36.621,0.416,0.13,0.576,0.054,0.118,0.008,0.11,0.073
7059,-80.3549,25.0935,5,0,7/25/16,22:29,30.218,36.3,0.412,0.126,0.895,0.089,0.029,0,0.029,0
7060,-80.334,25.0797,5.5,0,7/25/16,22:43,29.677,36.25,0.541,0.251,0.425,0.049,0.396,0,0.396,0
7061,-80.3144,25.065,6,0,7/25/16,22:53,29.547,36.204,0.271,0.078,0.595,0.011,0.01,0.002,0.008,0
7062,-80.2866,25.0479,6.5,0,7/25/16,23:07,29.726,36.353,0.187,0.041,0.393,0.014,0.071,0,0.071,0
7063,-80.3806,25.0097,MR,0,7/25/16,23:45,29.56,36.21,0.26,0.092,0.511,0.032,1.104,0.014,1.09,0
7064,-80.5306,24.8977,UK_OFF,0,7/26/16,1:40,30.194,36.346,0.306,0.119,0.595,0.064,0.84,0.015,0.825,0
7065,-80.5472,24.9201,UK_MID,0,7/26/16,1:52,30.199,36.293,0.246,0.086,0.403,0.075,0.095,0.01,0.085,0
7066,-80.5653,24.9348,UK_IN,0,7/26/16,2:01,30.593,36.43,0.274,0.111,,,,,,
7067,-80.7538,24.8163,7,0,7/26/16,3:37,30.75,36.741,0.307,0.206,0.903,0.056,1.73,0.149,1.581,1.591
7068,-80.7592,24.7937,8,0,7/26/16,3:58,30.146,36.374,0.356,0.125,0.453,0.057,1.123,0.017,1.106,0
7069,-80.7232,24.763,9,0,7/26/16,4:13,28.9,36.32,0.332,0.114,0.446,0.05,0.782,0.018,0.764,0
7070,-80.6911,24.7155,9.5,0,7/26/16,4:59,29.7,36.31,0.098,0.031,0.382,0.068,0.899,0.015,0.884,0
7071,-80.8316,24.7133,12,0,7/26/16,7:03,29.818,36.489,0.557,0.187,0.455,0.032,0.154,0.009,0.145,1.711
7072,-80.8498,24.7575,11,0,7/26/16,7:34,30.08,36.338,0.635,0.305,0.384,0.029,0.155,0.017,0.138,0.989
7073,-80.8607,24.7826,10,0,7/26/16,7:49,30.299,36.738,0.665,0.332,0.095,0,0.081,0.024,0.057,1.343
7074,-81.0304,24.7014,13,0,7/26/16,9:16,30.414,36.822,0.102,0.043,0.141,0.033,0.238,0.035,0.203,2.371
7075,-81.0245,24.6773,14,0,7/26/16,9:28,30.185,36.73,0.537,0.239,0.482,0.019,0.453,0.079,0.374,5.048
7076,-81.0167,24.6435,15,0,7/26/16,9:43,29.477,36.38,0.206,0.045,0.335,0.017,0.004,0,0.004,0
7077,-80.9923,24.5933,15.5,0,7/26/16,10:09,29.688,36.433,0.699,0.155,0.215,0.013,0.035,0.007,0.028,0
7078,-81.1831,24.5976,18,0,7/26/16,11:42,29.498,36.392,0.11,0.059,0.165,0.009,0.096,0.001,0.095,0
7079,-81.1945,24.6363,17,0,7/26/16,12:11,29.55,36.317,0.509,0.179,0.314,0.016,0.17,0.017,0.153,1.338
7080,-81.2056,24.6712,16,0,7/26/16,12:38,30.172,36.21,0.478,0.554,0.473,0.027,0.793,0.092,0.701,5.36
7081,-81.4219,24.6091,19,0,7/26/16,14:53,30.217,36.203,0.384,0.356,1.055,0.015,0.969,0.14,0.829,2.817
7082,-81.4184,24.5722,20,0,7/26/16,15:11,29.466,36.285,0.294,0.147,0.348,0.021,0,0,0,0.142
7083,-81.4132,24.538,21,0,7/26/16,15:27,29.704,36.461,0.107,0.035,0.344,0,0,0.034,0,0
7084,-81.3923,24.4815,21.5,0,7/26/16,16:50,29.578,36.276,0.161,0.062,0.241,0.028,0,0,0,0
7085,-81.7187,24.4751,WS,0,7/26/16,18:54,29.634,36.415,0.174,0.048,0.156,0.062,0.061,0.002,0.059,0
7086,-81.8321,24.3968,22.5,0,7/26/16,20:26,29.686,36.327,0.176,0.039,0.755,0.063,0.224,0,0.224,0
7087,-81.8282,24.4549,22,0,7/26/16,20:52,29.515,36.378,0.32,0.09,0.399,0.078,0.619,0.028,0.591,0
7088,-81.8283,24.4868,23,0,7/26/16,21:06,29.75,36.276,0.412,0.138,0.127,0.087,0.704,0.027,0.677,0.278
7089,-81.8283,24.5367,24,0,7/26/16,21:28,29.893,36.282,0.66,0.158,0.273,0.029,0,0,0,1.091
7110,-81.2937,25.5834,19,0,7/28/16,1:36,30.788,31.729,0.457,0.185,0.799,0.01,0.586,0.026,0.56,44.935
7136,-80.1187,25.6438,1,0,9/19/16,13:40,30.76,33.878,0.54,0.206,0.683,0.055,2.298,0.147,2.151,3.327
7137,-80.1047,25.6414,2,0,9/19/16,14:00,29.629,35.923,0.581,0.174,0.442,0.068,1.334,0.053,1.281,0.663
7138,-80.0828,25.6449,3,0,9/19/16,14:23,30.449,35.525,0.643,0.154,0.292,0.055,0.459,0.033,0.426,1.208
7139,-80.1636,25.2951,EK_IN,0,9/23/16,9:46,29.624,35.689,0.794,0.224,0.403,0.018,0.05,0.022,0.028,0
7140,-80.1968,25.3155,EK_MID,0,9/23/16,10:01,30.097,36.065,0.862,0.089,0.337,0.045,0.138,0.02,0.118,0
7141,-80.2209,25.3345,EK_OFF,0,9/23/16,10:16,31.171,36.263,0.79,0.255,0.429,0.034,0.058,0.022,0.036,0.378
7142,-80.3788,25.1059,4,0,9/19/16,18:49,32.785,36.183,0.359,0.07,0.26,0.009,0.24,0.02,0.22,0.571
7143,-80.3526,25.0922,5,0,9/19/16,19:01,32.756,36.386,0.544,0.182,0.144,0.017,0.284,0.016,0.268,0.604
7144,-80.3326,25.0791,5.5,0,9/19/16,19:12,31.627,36.302,0.344,0.102,0.221,0.008,0.11,0.006,0.104,0.758
7145,-80.3151,25.0649,6,0,9/19/16,19:21,32.249,36.313,0.682,0.111,0.187,0.031,0.114,0.003,0.111,0
7146,-80.2853,25.0474,6.5,0,9/19/16,19:33,30.218,35.624,0.185,0.044,0.206,0.042,0.11,0,0.11,0
7147,-80.3827,25.0071,MR,0,9/19/16,20:52,30.229,36.036,0.272,0.066,0.195,0.042,0.178,0,0.178,0
7148,-80.5249,24.8982,UK_OFF,0,9/19/16,22:41,30.609,36.181,0.499,0.111,0.137,0.033,0.116,0,0.116,0
7149,-80.5462,24.9206,UK_MID,0,9/19/16,22:52,31.462,36.2,0.319,0.066,0.122,0.015,1.005,0.018,0.987,0
7150,-80.5651,24.9342,UK_IN,0,9/19/16,23:01,32.124,36.352,0.312,0.048,0.246,0.044,0.455,0.011,0.444,0.189
7151,-80.7559,24.8165,7,0,9/20/16,0:33,33.286,37.604,0.373,0.161,0.345,0.036,0.672,0.1,0.572,3.589
7152,-80.7416,24.7917,8,0,9/20/16,0:58,31.83,36.457,0.481,0.085,0.169,0.052,1.067,0.017,1.05,1.812
7153,-80.7225,24.7627,9,0,9/20/16,1:13,30.875,36.345,0.552,0.157,0,0.02,0,0,0,0.531
7154,-80.6896,24.7161,9.5,0,9/20/16,1:53,29.69,35.858,0.108,0.04,0.143,0.115,0.143,0,0.143,0
7155,-80.8314,24.7134,12,0,9/20/16,3:12,30.532,36.239,0.538,0.135,0.123,0.033,0.048,0,0.048,0.293
7156,-80.8469,24.7536,11,0,9/20/16,3:42,31.605,36.557,0.433,0.15,0.207,0,0.022,0,0.022,2.328
7157,-80.8599,24.7876,10,0,9/20/16,3:58,32.621,37.764,0.32,0.182,0.295,0,0.509,0.085,0.424,10.02
7158,-81.0298,24.7014,13,0,9/20/16,5:24,32.859,36.751,0.451,0.112,0.193,0,0.11,0.018,0.092,2.08
7159,-81.0231,24.6752,14,0,9/20/16,5:36,31.099,36.538,0.416,0.094,0.118,0,0.017,0.001,0.016,2.2
7160,-81.0165,24.6432,15,0,9/20/16,5:50,30.552,36.078,0.417,0.111,0.155,0,1.028,0.023,1.005,0.181
7161,-80.9905,24.5913,15.5,0,9/20/16,6:13,29.735,35.839,0.207,0.017,0,0,0.113,0.001,0.112,0.146
7162,-81.1845,24.599,18,0,9/20/16,7:31,29.651,35.793,0.167,0.071,0,0,0,0,0,0
7163,-81.1934,24.6352,17,0,9/20/16,8:04,31.382,36.58,0.377,0.095,0.286,0,1.075,0.044,1.031,1.531
7164,-81.2055,24.672,16,0,9/20/16,8:28,32.528,36.818,0.403,0.354,0.183,0,0.807,0.09,0.717,7.645
7165,-81.4223,24.6083,19,0,9/20/16,10:14,31.923,36.926,0.328,0.189,0.55,0,1.501,0.115,1.386,2.062
7166,-81.4183,24.5751,20,0,9/20/16,10:15,31.381,36.611,0.485,0.148,0,0,0.659,0.079,0.58,2.357
7167,-81.4102,24.5399,21,0,9/20/16,11:23,29.674,36.14,0.351,0.101,0.269,0,1.167,0.03,1.137,0.248
7168,-81.3911,24.4836,21.5,0,9/20/16,12:57,29.523,35.485,0.178,0.05,0.043,0,0.973,0.018,0.955,0
7169,-81.7166,24.4768,WS,0,9/20/16,16:25,30.216,35.904,0.438,0.082,0.005,0,0.95,0.022,0.928,0.134
7170,-81.8286,24.3968,22.5,0,9/20/16,18:09,30.311,35.504,0.164,0.052,0.102,0,0.036,0,0.036,0
7171,-81.8295,24.457,22,0,9/20/16,18:35,30.492,35.934,0.301,0.037,0.038,0,0.021,0.007,0.014,0.179
7172,-81.8285,24.4879,23,0,9/20/16,18:48,31.4,36.187,0.482,0.07,0.534,0.039,0,0.044,0,2.383
7173,-81.8276,24.5373,24,0,9/20/16,19:11,31.518,36.221,0.882,0.262,0.159,0.023,0,0.097,0,4.766
7220,-80.1271,25.6452,1,0,11/14/16,13:11,26.811,36.156,0.415,0.321,0.118,0.014,0.298,0.019,0.279,0.759
7221,-80.1048,25.6418,2,0,11/14/16,13:24,26.993,36.349,0.3,0.19,0,0.009,0.184,0.044,0.14,0.599
7222,-80.0836,25.6452,3,0,11/14/16,13:48,27.077,36.19,0.431,0.272,0.061,0.009,0.124,0.061,0.063,0.571
7223,-80.3728,25.0051,MR,0,11/14/16,19:45,27.536,36.349,0.33,0.146,0.139,0,0.029,0.051,0,0
7224,-80.53,24.8983,UK_OFF,0,11/14/16,21:54,27.655,36.175,0.228,0.09,0.175,0.003,0.012,0.026,0,0
7225,-80.5463,24.9205,UK_MID,0,11/14/16,22:06,27.621,36.213,0.304,0.149,0.255,0.001,0.016,0.047,0,0
7226,-80.5655,24.9343,UK_IN,0,11/14/16,22:15,26.803,36.294,0.386,0.092,0.162,0.008,0.005,0.049,0,0.162
7227,-80.7558,24.8171,7,0,11/14/16,23:47,25.847,36.152,0.281,0.155,0.378,0.032,0.003,0.095,0,0.963
7228,-80.7412,24.7921,8,0,11/15/16,0:08,27.348,36.244,0.315,0.164,0.163,0,0.003,0.041,0,0
7230,-80.7235,24.7631,9,0,11/15/16,0:23,27.59,36.35,0.191,0.099,0.235,0.002,0.003,0,0.003,0
7231,-80.6902,24.7147,9.5,0,11/15/16,1:06,27.64,36.35,0.202,0.158,0.282,0,0.003,0.024,0,0
7232,-80.8314,24.7124,12,0,11/15/16,2:24,27.53,36.35,0.229,0.15,0.105,0,0.003,0.029,0,0
7233,-80.8468,24.7533,11,0,11/15/16,2:58,27.54,36.221,0.264,0.144,0.27,0.002,0.003,0.029,0,0
7234,-80.8613,24.7843,10,0,11/15/16,3:18,26.31,36.45,0.336,0.154,0.271,0.011,0.003,0.051,0,0.19
7235,-81.0306,24.7005,13,0,11/15/16,4:44,27.793,36.313,0.281,0.197,0.334,0.026,0.003,0.052,0,0.703
7236,-81.023,24.6751,14,0,11/15/16,4:56,27.008,36.228,0.348,0.188,0.19,0.004,0.003,0.038,0,0
7237,-81.0165,24.6431,15,0,11/15/16,5:11,27.589,36.138,0.273,0.22,2.11,0.001,0.003,0.013,0,0
7238,-80.9917,24.592,15.5,0,11/15/16,5:36,27.834,36.144,0.184,0.159,0.217,0,0.003,0.009,0,0
7239,-81.1842,24.5988,18,0,11/15/16,6:57,27.354,36.264,0.188,0.135,0.282,0.002,0.003,0.014,0,0
7240,-81.1933,24.6343,17,0,11/15/16,7:30,26.964,36.208,0.343,0.164,0.213,0.006,0.003,0.009,0,0
7241,-81.2049,24.6719,16,0,11/15/16,7:52,25.374,36.534,1.513,1.129,0.452,0.67,0.003,0.079,0,22.278
7242,-81.4211,24.6096,19,0,11/15/16,9:29,25.866,37.88,0.343,0.483,0.46,0.03,0.001,0.083,0,0.99
7243,-81.4183,24.5743,20,0,11/15/16,9:45,26.464,36.296,0.53,0.21,3.056,0.063,0,0.027,0,1.861
7243.5,-81.3923,24.4841,21.5,0,11/15/16,11:10,27.793,36.16,0.218,0.149,0.276,0,0,0.005,0,0
7244,-81.42,24.5439,21,0,11/15/16,12:18,27.201,36.311,0.248,0.095,0.183,0.006,0,0.007,0,0
7246,-81.7177,24.4768,WS,0,11/15/16,15:22,27.121,36.353,0.43,0.162,0.338,0.004,0,0,0,0.127
7247,-81.8285,24.3965,22.5,0,11/15/16,17:13,27.317,36.041,0.65,0.208,0.243,0,0,0,0.001,0
7248,-81.8282,24.4654,22,0,11/15/16,17:40,27.201,36.155,0.273,0.235,0.219,0.003,0,0,0.001,0
7249,-81.8285,24.4882,23,0,11/15/16,17:54,27.206,36.17,0.327,0.17,0.583,0.04,0.019,0.087,0,1.183
7250,-81.828,24.5368,24,0,11/15/16,18:29,25.833,36.398,0.396,0.295,0.362,0,0,0.009,0,0
7299,-80.348,25.11,4,0,11/18/16,11:45,23.511,35.075,0.506,0.53,0.402,0.08,0,0.115,0,2.337
7300,-80.3544,25.0937,5,0,11/18/16,12:02,23.994,35.731,0.628,0.411,0.218,0.046,0,0.083,0,1.222
7301,-80.2267,25.3345,EK_IN,0,11/18/16,14:26,23.075,35.303,0.752,0.483,0.649,0.081,0.011,0.119,0,2.453
7302,-80.1946,25.3152,EK_MID,0,11/18/16,14:45,25.628,36.1,0.555,0.306,2.47,0.008,0,0.03,0,0.081
7303,-80.1629,25.2947,EK_OFF,0,11/18/16,15:00,27.084,36.077,0.425,0.31,0.082,0.003,0,0.056,0,0
7304,-80.1271,25.6452,1,0,1/30/17,13:29,21.762,35.375,0.575,0.92,1.218,0,1.411,0.103,1.308,1.222
7305,-80.1035,25.642,2,0,1/30/17,13:49,23.65,36.179,0.443,0.492,0.606,0,0.456,0.041,0.415,0
7306,-80.0828,25.6452,3,0,1/30/17,14:07,24.101,36.234,0.518,0.23,0.188,0,0.373,0.048,0.325,0
7307,-80.221,25.3344,EK_IN,0,1/30/17,16:31,21.761,36.326,0.432,0.115,0.704,0,0.42,0.035,0.385,0
7308,-80.1975,25.317,EK_MID,0,1/30/17,16:51,23.846,36.248,0.44,0.161,0.23,0,0.287,0.036,0.251,0
7309,-80.1624,25.2944,EK_OFF,0,1/30/17,17:12,24.115,36.236,0.414,2.296,0.359,0,0.309,0.042,0.267,0
7310,-80.3801,25.1084,4,0,1/30/17,19:23,21.601,36.408,0.45,0.656,0.293,0,0.185,0.027,0.158,0.218
7311,-80.355,25.0933,5,0,1/30/17,19:36,21.643,36.402,0.512,0.126,0.213,0,0.179,0.025,0.154,0.045
7312,-80.3341,25.0797,5.5,0,1/30/17,19:52,23.949,36.244,0.431,0.019,0.304,0,0.208,0.023,0.185,0.054
7313,-80.3148,25.0649,6,0,1/30/17,20:00,24.405,36.228,0.487,0.125,0.199,0,0.274,0.032,0.242,0.051
7314,-80.2874,25.0486,6.5,0,1/30/17,20:13,24.763,36.249,0.29,0.093,0.25,0,0.138,0.025,0.113,0
7315,-80.3697,25.0008,MR,0,1/30/17,21:04,24.479,36.453,0.46,0.086,0.35,0,0.418,0.029,0.389,0
7316,-80.5245,24.8992,UK_OFF,0,1/30/17,22:55,24.31,36.235,0.381,0.115,0.314,0,0.124,0.03,0.094,0
7317,-80.5455,24.9196,UK_MID,0,1/30/17,23:07,24.014,36.235,0.441,0.323,0.235,0,0.983,0.055,0.928,0
7318,-80.5643,24.934,UK_IN,0,1/30/17,23:15,21.443,35.895,4.25,0.047,0.194,0,0.044,0.008,0.036,18.811
7319,-80.7551,24.8165,7,0,1/31/17,0:54,20.095,34.973,12.504,0,0.217,0,0.926,0.055,0.871,47.405
7320,-80.7408,24.7927,8,0,1/31/17,1:10,22.681,36.175,1.146,0.254,0.384,0,0.808,0.046,0.762,3.18
7321,-80.7238,24.7631,9,0,1/31/17,1:27,24.035,36.429,0.544,0.169,0.059,0,0.086,0.029,0.057,0.113
7322,-80.6893,24.7167,9.5,0,1/31/17,2:07,24.152,36.389,0.417,1.733,0.443,0,0.033,0.002,0.031,0
7323,-80.8311,24.7126,12,0,1/31/17,3:24,23.916,36.42,0.605,0.339,0.489,0,0.165,0.038,0.127,0.152
7324,-80.8415,24.753,11,0,1/31/17,4:04,21.412,35.541,4.767,0.417,0.32,0,0.155,0.015,0.14,23.828
7325,-80.8611,24.788,10,0,1/31/17,4:24,19.943,35.51,4.194,0.339,0.559,0,0.421,0.074,0.347,28.386
7326,-81.0298,24.7012,13,0,1/31/17,5:57,20.554,35.149,0.668,0.317,0.507,0,0.891,0.137,0.754,11.004
7327,-81.0231,24.6748,14,0,1/31/17,6:10,22.065,35.697,0.901,0.234,0.777,0,0.321,0.074,0.247,7.606
7328,-81.0165,24.6441,15,0,1/31/17,6:23,23.719,36.197,0.465,0.173,0.45,0,0.181,0.044,0.137,0.036
7329,-80.9927,24.5918,15.5,0,1/31/17,6:48,23.668,36.221,0.397,0.161,0.515,0,0.126,0.027,0.099,0
7330,-81.184,24.5996,18,0,1/31/17,8:03,23.786,36.421,0.43,0.159,0.387,0,0.28,0.038,0.242,0
7331,-81.193,24.6346,17,0,1/31/17,8:34,22.776,36.018,0.968,0.238,0.652,0,0.585,0.105,0.48,4.342
7332,-81.204,24.6729,16,0,1/31/17,8:57,19.674,36.33,0.336,0.347,0.516,0,0.384,0.065,0.319,4.845
7333,-81.4219,24.6095,19,0,1/31/17,10:45,20.29,36.602,0.332,0.215,0.86,0,0.76,0.085,0.675,2.697
7334,-81.418,24.5748,20,0,1/31/17,11:01,21.945,36.047,0.62,0.2,0.831,0,0.584,0.1,0.484,4.291
7335,-81.412,24.537,21,0,1/31/17,11:22,23.67,36.446,0.493,0.145,0.373,0,0.228,0.048,0.18,0
7336,-81.3912,24.4831,21.5,0,1/31/17,12:17,23.728,36.22,0.427,0.155,0.477,0,0.142,0.028,0.114,0
7337,-81.7189,24.475,WS,0,1/31/17,14:24,23.69,36.427,0.431,0.136,0.271,0,0.084,0.013,0.071,0
7338,-81.8303,24.4029,22.5,0,1/31/17,15:58,23.837,36.198,0.549,0.323,0.267,0,0.122,0.031,0.091,0
7339,-81.828,24.4563,22,0,1/31/17,16:21,23.659,36.198,0.414,0.118,0.238,0,0.237,0.035,0.202,0
7340,-81.8286,24.4875,23,0,1/31/17,16:35,23.429,36.231,0.449,0.469,0.259,0,0.155,0.022,0.133,0
7341,-81.8283,24.5362,24,0,1/31/17,16:56,21.098,36.317,1.142,0.283,0.424,0,0.335,0.055,0.28,0.651
7388,-80.1225,25.6444,1,0,3/27/17,14:40,23.988,36.259,0.402,0.133,0.4,0.07,0.11,0.01,0.1,0
7389,-80.1061,25.6428,2,0,3/27/17,15:02,24.28,36.499,0.398,0.12,0.37,0.07,0.1,0.01,0.09,0
7390,-80.085,25.6462,3,0,3/27/17,15:20,24.64,36.36,0.323,0.079,0,0.04,0.05,0,0.05,0
7391,-80.2241,25.3348,EK_IN,0,3/27/17,18:15,23.997,36.301,0.168,0.054,0.2,0.02,0.09,0.01,0.08,0
7392,-80.1939,25.314,EK_MID,0,3/27/17,18:32,24.509,36.193,0.303,0.071,0,0.04,0.04,0,0.04,0
7393,-80.1617,25.2944,EK_OFF,0,3/27/17,18:48,25.081,36.177,0.283,0.08,0.17,0.04,0.06,0.01,0.05,0
7394,-80.3805,25.1083,4,0,3/27/17,21:00,24.456,36.695,0.248,0.041,0.23,0.02,0.08,0.02,0.06,0
7395,-80.354,25.0935,5,0,3/27/17,21:15,24.022,36.383,0.211,0.046,0.02,0.03,0.05,0.01,0.04,0
7396,-80.3721,25.0071,MR,0,3/27/17,22:18,26.084,36.141,0.393,0.128,0.37,0.05,0.06,0,0.06,0
7397,-80.5298,24.8982,UK_OFF,0,3/28/17,0:44,25.922,36.157,0.115,0.026,0.3,0.05,0.03,0.01,0.03,0
7398,-80.5466,24.9201,UK_MID,0,3/28/17,0:55,25.763,36.185,0.173,0.044,0.24,0.02,0.08,0.01,0.06,0
7399,-80.5652,24.9348,UK_IN,0,3/28/17,1:05,24.873,36.393,0.228,0.055,0.2,0.01,0.04,0,0.04,0
7400,-80.7539,24.8151,7,0,3/28/17,2:36,24.55,36.678,0.291,0.056,0.1,0.03,0.04,0.01,0.04,0
7401,-80.7411,24.7928,8,0,3/28/17,2:53,25.058,36.275,0.248,0.066,0.76,0.06,0.07,0.01,0.06,0
7402,-80.7233,24.762,9,0,3/28/17,3:29,25.262,36.77,0.217,0.054,0.54,0.03,0.04,0,0.03,0
7403,-80.6872,24.7179,9.5,0,3/28/17,4:09,26.262,36.366,0.091,0.028,0.01,0.03,0,0,0,0
7404,-80.8316,24.7139,12,0,3/28/17,5:49,25.175,36.49,0.314,0.056,0.08,0.04,0.1,0.01,0.1,0
7405,-80.8482,24.7548,11,0,3/28/17,6:20,24.254,36.399,0.302,0.071,0.24,0.05,0.04,0,0.04,0
